uid,Country.Name,variable,value
770,Bosnia and Herzegovina,gdp1962,
771,Belarus,gdp1962,
772,Belize,gdp1962,31857593.86
773,Bermuda,gdp1962,94149985.97
774,Bolivia,gdp1962,669722541.3
775,Brazil,gdp1962,
776,Barbados,gdp1962,96949756.33
777,Brunei Darussalam,gdp1962,
778,Bhutan,gdp1962,
779,Botswana,gdp1962,35644932.16
780,Central African Republic,gdp1962,124482774.2
781,Canada,gdp1962,41978852041
782,Central Europe and the Baltics,gdp1962,
783,Switzerland,gdp1962,11879982759
784,Channel Islands,gdp1962,
785,Chile,gdp1962,5502763243
786,China,gdp1962,46685178473
787,Cote d'Ivoire,gdp1962,645284474.6
788,Cameroon,gdp1962,699373631.1
789,"Congo, Rep.",gdp1962,166521239.9
790,Colombia,gdp1962,4968598031
791,Comoros,gdp1962,
792,Cabo Verde,gdp1962,
793,Costa Rica,gdp1962,479181219.9
794,Caribbean small states,gdp1962,2120345751
795,Cuba,gdp1962,
796,Curacao,gdp1962,
797,Cayman Islands,gdp1962,
798,Cyprus,gdp1962,
799,Czech Republic,gdp1962,
800,Germany,gdp1962,
801,Djibouti,gdp1962,
802,Dominica,gdp1962,
803,Denmark,gdp1962,7812968114
804,Dominican Republic,gdp1962,824100000
805,Algeria,gdp1962,2001460839
806,East Asia & Pacific (developing only),gdp1962,64895298560
807,East Asia & Pacific (all income levels),gdp1962,1.58E+11
808,Europe & Central Asia (developing only),gdp1962,
809,Europe & Central Asia (all income levels),gdp1962,5.04E+11
810,Ecuador,gdp1962,958598194.5
811,"Egypt, Arab Rep.",gdp1962,
812,Euro area,gdp1962,3.00E+11
813,Eritrea,gdp1962,
814,Spain,gdp1962,16138545209
815,Estonia,gdp1962,
816,Ethiopia,gdp1962,
817,European Union,gdp1962,4.27E+11
818,Fragile and conflict affected situations,gdp1962,
819,Finland,gdp1962,6340580854
820,Fiji,gdp1962,122912941.2
821,France,gdp1962,76313782252
822,Faeroe Islands,gdp1962,
823,"Micronesia, Fed. Sts.",gdp1962,
824,Gabon,gdp1962,182796536.5
825,United Kingdom,gdp1962,80601939635
826,Georgia,gdp1962,
827,Ghana,gdp1962,1382546575
828,Guinea,gdp1962,
829,"Gambia, The",gdp1962,
830,Guinea-Bissau,gdp1962,
831,Equatorial Guinea,gdp1962,9122751.678
832,Greece,gdp1962,5327573509
833,Grenada,gdp1962,
834,Greenland,gdp1962,
835,Guatemala,gdp1962,1143600000
836,Guam,gdp1962,
837,Guyana,gdp1962,194949510
838,High income,gdp1962,1.27E+12
839,"Hong Kong SAR, China",gdp1962,1724850874
840,Honduras,gdp1962,387750016
841,Heavily indebted poor countries (HIPC),gdp1962,16200561995
842,Croatia,gdp1962,
843,Haiti,gdp1962,
844,Hungary,gdp1962,
845,Indonesia,gdp1962,
846,Isle of Man,gdp1962,
847,India,gdp1962,42900864970
848,Not classified,gdp1962,
849,Ireland,gdp1962,2260349684
850,"Iran, Islamic Rep.",gdp1962,
851,Iraq,gdp1962,1954399444
852,Iceland,gdp1962,284916516.2
853,Israel,gdp1962,2596551724
854,Italy,gdp1962,50383891899
855,Jamaica,gdp1962,777727656.2
856,Jordan,gdp1962,
857,Japan,gdp1962,60723018684
858,Kazakhstan,gdp1962,
859,Kenya,gdp1962,868106539.4
860,Kyrgyz Republic,gdp1962,
861,Cambodia,gdp1962,660000008.6
862,Kiribati,gdp1962,
863,St. Kitts and Nevis,gdp1962,12541635.15
864,"Korea, Rep.",gdp1962,2745939978
865,Kosovo,gdp1962,
866,Kuwait,gdp1962,
867,Latin America & Caribbean (developing only),gdp1962,
868,Lao PDR,gdp1962,
869,Lebanon,gdp1962,
870,Liberia,gdp1962,191861800
871,Libya,gdp1962,
872,St. Lucia,gdp1962,
873,Latin America & Caribbean (all income levels),gdp1962,
874,Least developed countries: UN classification,gdp1962,
875,Low income,gdp1962,
876,Liechtenstein,gdp1962,
877,Sri Lanka,gdp1962,1458609630
878,Lower middle income,gdp1962,1.01E+11
879,Low & middle income,gdp1962,2.64E+11
880,Lesotho,gdp1962,41859162.82
881,Lithuania,gdp1962,
882,Luxembourg,gdp1962,741509480.8
883,Latvia,gdp1962,
884,"Macao SAR, China",gdp1962,
885,St. Martin (French part),gdp1962,
886,Morocco,gdp1962,2379611063
887,Monaco,gdp1962,
888,Moldova,gdp1962,
889,Middle East (developing only),gdp1962,
890,Madagascar,gdp1962,739286906.8
891,Maldives,gdp1962,
892,Middle East & North Africa (all income levels),gdp1962,
893,Mexico,gdp1962,15221053213
894,Marshall Islands,gdp1962,
895,Middle income,gdp1962,2.53E+11
896,"Macedonia, FYR",gdp1962,
897,Mali,gdp1962,
898,Malta,gdp1962,
899,Myanmar,gdp1962,
900,Middle East & North Africa (developing only),gdp1962,
901,Montenegro,gdp1962,
902,Mongolia,gdp1962,
903,Northern Mariana Islands,gdp1962,
904,Mozambique,gdp1962,
905,Mauritania,gdp1962,111148610.8
906,Mauritius,gdp1962,
907,Malawi,gdp1962,183120147.2
908,Malaysia,gdp1962,2543810842
909,North America,gdp1962,6.47E+11
910,Namibia,gdp1962,
911,New Caledonia,gdp1962,
912,Niger,gdp1962,531736599.9
913,Nigeria,gdp1962,4909398970
914,Nicaragua,gdp1962,269283803.7
915,Netherlands,gdp1962,14647057370
916,High income: nonOECD,gdp1962,
917,Norway,gdp1962,6066976683
918,Nepal,gdp1962,574091104.4
919,New Zealand,gdp1962,6077496268
920,High income: OECD,gdp1962,1.19E+12
921,OECD members,gdp1962,1.22E+12
922,Oman,gdp1962,56273199.05
923,Other small states,gdp1962,
924,Pakistan,gdp1962,4233095505
925,Panama,gdp1962,504800032
926,Peru,gdp1962,3333333333
927,Philippines,gdp1962,4399815077
928,Palau,gdp1962,
929,Papua New Guinea,gdp1962,261184037.4
930,Poland,gdp1962,
931,Puerto Rico,gdp1962,2094400000
932,"Korea, Dem. Rep.",gdp1962,
933,Portugal,gdp1962,3668222358
934,Paraguay,gdp1962,
935,Pacific island small states,gdp1962,
936,French Polynesia,gdp1962,
937,Qatar,gdp1962,
938,Romania,gdp1962,
939,Russian Federation,gdp1962,
940,Rwanda,gdp1962,125000008.1
941,South Asia,gdp1962,54296000828
942,Saudi Arabia,gdp1962,
943,Sudan,gdp1962,1328259621
944,Senegal,gdp1962,857426088.8
945,Singapore,gdp1962,825879878
946,Solomon Islands,gdp1962,
947,Sierra Leone,gdp1962,342721578.9
948,El Salvador,gdp1962,
949,San Marino,gdp1962,
950,Somalia,gdp1962,203533070.7
951,Serbia,gdp1962,
952,Sub-Saharan Africa (developing only),gdp1962,29930018897
953,South Sudan,gdp1962,
954,Sub-Saharan Africa (all income levels),gdp1962,29931805750
955,Small states,gdp1962,3341919157
956,Sao Tome and Principe,gdp1962,
957,Suriname,gdp1962,103500000
958,Slovak Republic,gdp1962,
959,Slovenia,gdp1962,
960,Sweden,gdp1962,17511477311
961,Swaziland,gdp1962,45927061.46
962,Sint Maarten (Dutch part),gdp1962,
963,Seychelles,gdp1962,12642278.13
964,Syrian Arab Republic,gdp1962,1110565863
965,Turks and Caicos Islands,gdp1962,
966,Chad,gdp1962,357635641.9
967,Togo,gdp1962,132237468.2
968,Thailand,gdp1962,3308912930
969,Tajikistan,gdp1962,
970,Turkmenistan,gdp1962,
971,Timor-Leste,gdp1962,
972,Tonga,gdp1962,
973,Trinidad and Tobago,gdp1962,619322801.8
974,Tunisia,gdp1962,
975,Turkey,gdp1962,8922222222
976,Tuvalu,gdp1962,
977,Tanzania,gdp1962,
978,Uganda,gdp1962,449012578.6
979,Ukraine,gdp1962,
980,Upper middle income,gdp1962,1.50E+11
981,Uruguay,gdp1962,1709221318
982,United States,gdp1962,6.05E+11
983,Uzbekistan,gdp1962,
984,St. Vincent and the Grenadines,gdp1962,14524963.49
985,"Venezuela, RB",gdp1962,9873397859
986,Virgin Islands (U.S.),gdp1962,36900000
987,Vietnam,gdp1962,
988,Vanuatu,gdp1962,
989,West Bank and Gaza,gdp1962,
990,World,gdp1962,1.52E+12
991,Samoa,gdp1962,
992,"Yemen, Rep.",gdp1962,
993,South Africa,gdp1962,8269697466
994,"Congo, Dem. Rep.",gdp1962,
995,Zambia,gdp1962,679275924.3
996,Zimbabwe,gdp1962,1117601600
997,Aruba,gdp1963,
998,Andorra,gdp1963,
999,Afghanistan,gdp1963,751111190.8
1000,Angola,gdp1963,
1001,Albania,gdp1963,
1002,Arab World,gdp1963,
1003,United Arab Emirates,gdp1963,
1004,Argentina,gdp1963,
1005,Armenia,gdp1963,
1006,American Samoa,gdp1963,
1007,Antigua and Barbuda,gdp1963,
1008,Australia,gdp1963,21500727965
1009,Austria,gdp1963,8374175258
1010,Azerbaijan,gdp1963,
1011,Burundi,gdp1963,232749998
1012,Belgium,gdp1963,14260017387
1013,Benin,gdp1963,253927697.6
1014,Burkina Faso,gdp1963,394040749.1
1015,Bangladesh,gdp1963,5319458352
1016,Bulgaria,gdp1963,
1017,Bahrain,gdp1963,
1018,"Bahamas, The",gdp1963,237742769.6
1019,Bosnia and Herzegovina,gdp1963,
1020,Belarus,gdp1963,
1021,Belize,gdp1963,33750115.88
1022,Bermuda,gdp1963,96366652.31
1023,Bolivia,gdp1963,721142957.3
1024,Brazil,gdp1963,
1025,Barbados,gdp1963,109083059.2
1026,Brunei Darussalam,gdp1963,
1027,Bhutan,gdp1963,
1028,Botswana,gdp1963,38091832.74
1029,Central African Republic,gdp1963,129379123.8
1030,Canada,gdp1963,44657169109
1031,Central Europe and the Baltics,gdp1963,
1032,Switzerland,gdp1963,13063643796
1033,Channel Islands,gdp1963,
1034,Chile,gdp1963,5482749434
1035,China,gdp1963,50097303237
1036,Cote d'Ivoire,gdp1963,761047199
1037,Cameroon,gdp1963,723624330.9
1038,"Congo, Rep.",gdp1963,172233430.9
1039,Colombia,gdp1963,4838841456
1040,Comoros,gdp1963,
1041,Cabo Verde,gdp1963,
1042,Costa Rica,gdp1963,511902559.4
1043,Caribbean small states,gdp1963,2258228757
1044,Cuba,gdp1963,
1045,Curacao,gdp1963,
1046,Cayman Islands,gdp1963,
1047,Cyprus,gdp1963,
1048,Czech Republic,gdp1963,
1049,Germany,gdp1963,
1050,Djibouti,gdp1963,
1051,Dominica,gdp1963,
1052,Denmark,gdp1963,8316692386
1053,Dominican Republic,gdp1963,940799900
1054,Algeria,gdp1963,2703004010
1055,East Asia & Pacific (developing only),gdp1963,69790404798
1056,East Asia & Pacific (all income levels),gdp1963,1.75E+11
1057,Europe & Central Asia (developing only),gdp1963,
1058,Europe & Central Asia (all income levels),gdp1963,5.56E+11
1059,Ecuador,gdp1963,1038389642
1060,"Egypt, Arab Rep.",gdp1963,
1061,Euro area,gdp1963,3.37E+11
1062,Eritrea,gdp1963,
1063,Spain,gdp1963,19074913948
1064,Estonia,gdp1963,
1065,Ethiopia,gdp1963,
1066,European Union,gdp1963,4.71E+11
1067,Fragile and conflict affected situations,gdp1963,
1068,Finland,gdp1963,6885920329
1069,Fiji,gdp1963,129461581.5
1070,France,gdp1963,85551113767
1071,Faeroe Islands,gdp1963,
1072,"Micronesia, Fed. Sts.",gdp1963,
1073,Gabon,gdp1963,154480244.2
1074,United Kingdom,gdp1963,85443766670
1075,Georgia,gdp1963,
1076,Ghana,gdp1963,1540832049
1077,Guinea,gdp1963,
1078,"Gambia, The",gdp1963,
1079,Guinea-Bissau,gdp1963,
1080,Equatorial Guinea,gdp1963,10840095.29
1081,Greece,gdp1963,5949478035
1082,Grenada,gdp1963,
1083,Greenland,gdp1963,
1084,Guatemala,gdp1963,1262800000
1085,Guam,gdp1963,
1086,Guyana,gdp1963,175757891.6
1087,High income,gdp1963,1.36E+12
1088,"Hong Kong SAR, China",gdp1963,1975045362
1089,Honduras,gdp1963,410200000
1090,Heavily indebted poor countries (HIPC),gdp1963,17442564027
1091,Croatia,gdp1963,
1092,Haiti,gdp1963,
1093,Hungary,gdp1963,
1094,Indonesia,gdp1963,
1095,Isle of Man,gdp1963,
1096,India,gdp1963,49271095508
1097,Not classified,gdp1963,
1098,Ireland,gdp1963,2430843768
1099,"Iran, Islamic Rep.",gdp1963,
1100,Iraq,gdp1963,1978199433
1101,Iceland,gdp1963,340061650.1
1102,Israel,gdp1963,2992333333
1103,Italy,gdp1963,57710743060
1104,Jamaica,gdp1963,826706634.6
1105,Jordan,gdp1963,
1106,Japan,gdp1963,69498131797
1107,Kazakhstan,gdp1963,
1108,Kenya,gdp1963,926584160.5
1109,Kyrgyz Republic,gdp1963,
1110,Cambodia,gdp1963,728571437.1
1111,Kiribati,gdp1963,
1112,St. Kitts and Nevis,gdp1963,12833301.08
1113,"Korea, Rep.",gdp1963,3863726949
1114,Kosovo,gdp1963,
1115,Kuwait,gdp1963,
1116,Latin America & Caribbean (developing only),gdp1963,
1117,Lao PDR,gdp1963,
1118,Lebanon,gdp1963,
1119,Liberia,gdp1963,200229600
1120,Libya,gdp1963,
1121,St. Lucia,gdp1963,
1122,Latin America & Caribbean (all income levels),gdp1963,
1123,Least developed countries: UN classification,gdp1963,
1124,Low income,gdp1963,
1125,Liechtenstein,gdp1963,
1126,Sri Lanka,gdp1963,1241387714
1127,Lower middle income,gdp1963,1.13E+11
1128,Low & middle income,gdp1963,2.89E+11
1129,Lesotho,gdp1963,47039059.22
1130,Lithuania,gdp1963,
1131,Luxembourg,gdp1963,791140595.8
1132,Latvia,gdp1963,
1133,"Macao SAR, China",gdp1963,
1134,St. Martin (French part),gdp1963,
1135,Morocco,gdp1963,2657252510
1136,Monaco,gdp1963,
1137,Moldova,gdp1963,
1138,Middle East (developing only),gdp1963,
1139,Madagascar,gdp1963,759345863
1140,Maldives,gdp1963,
1141,Middle East & North Africa (all income levels),gdp1963,
1142,Mexico,gdp1963,16936337668
1143,Marshall Islands,gdp1963,
1144,Middle income,gdp1963,2.77E+11
1145,"Macedonia, FYR",gdp1963,
1146,Mali,gdp1963,
1147,Malta,gdp1963,
1148,Myanmar,gdp1963,
1149,Middle East & North Africa (developing only),gdp1963,
1150,Montenegro,gdp1963,
1151,Mongolia,gdp1963,
1152,Northern Mariana Islands,gdp1963,
1153,Mozambique,gdp1963,
1154,Mauritania,gdp1963,113797382.6
1155,Mauritius,gdp1963,
1156,Malawi,gdp1963,190820153.4
1157,Malaysia,gdp1963,2708474902
1158,North America,gdp1963,6.83E+11
1159,Namibia,gdp1963,
1160,New Caledonia,gdp1963,
1161,Niger,gdp1963,586294879.5
1162,Nigeria,gdp1963,5165590037
1163,Nicaragua,gdp1963,297324163.1
1164,Netherlands,gdp1963,15891241386
1165,High income: nonOECD,gdp1963,
1166,Norway,gdp1963,6510239503
1167,Nepal,gdp1963,496948970.4
1168,New Zealand,gdp1963,6638937283
1169,High income: OECD,gdp1963,1.28E+12
1170,OECD members,gdp1963,1.31E+12
1171,Oman,gdp1963,59912759.18
1172,Other small states,gdp1963,
1173,Pakistan,gdp1963,4540529029
1174,Panama,gdp1963,559500032
1175,Peru,gdp1963,3333333333
1176,Philippines,gdp1963,4875248024
1177,Palau,gdp1963,
1178,Papua New Guinea,gdp1963,275968039.5
1179,Poland,gdp1963,
1180,Puerto Rico,gdp1963,2333600000
1181,"Korea, Dem. Rep.",gdp1963,
1182,Portugal,gdp1963,3905734460
1183,Paraguay,gdp1963,
1184,Pacific island small states,gdp1963,
1185,French Polynesia,gdp1963,
1186,Qatar,gdp1963,
1187,Romania,gdp1963,
1188,Russian Federation,gdp1963,
1189,Rwanda,gdp1963,128000000.1
1190,South Asia,gdp1963,61059662194
1191,Saudi Arabia,gdp1963,
1192,Sudan,gdp1963,1351234922
1193,Senegal,gdp1963,886387334.5
1194,Singapore,gdp1963,917216011.9
1195,Solomon Islands,gdp1963,
1196,Sierra Leone,gdp1963,348546951.2
1197,El Salvador,gdp1963,
1198,San Marino,gdp1963,
1199,Somalia,gdp1963,216147150
1200,Serbia,gdp1963,
1201,Sub-Saharan Africa (developing only),gdp1963,32147962547
1202,South Sudan,gdp1963,
1203,Sub-Saharan Africa (all income levels),gdp1963,32151503467
1204,Small states,gdp1963,3516360549
1205,Sao Tome and Principe,gdp1963,
1206,Suriname,gdp1963,1.10E+08
1207,Slovak Republic,gdp1963,
1208,Slovenia,gdp1963,
1209,Sweden,gdp1963,18954132366
1210,Swaziland,gdp1963,54128377.43
1211,Sint Maarten (Dutch part),gdp1963,
1212,Seychelles,gdp1963,13923306.31
1213,Syrian Arab Republic,gdp1963,1200447430
1214,Turks and Caicos Islands,gdp1963,
1215,Chad,gdp1963,371766927.8
1216,Togo,gdp1963,143255813.3
1217,Thailand,gdp1963,3540403470
1218,Tajikistan,gdp1963,
1219,Turkmenistan,gdp1963,
1220,Timor-Leste,gdp1963,
1221,Tonga,gdp1963,
1222,Trinidad and Tobago,gdp1963,678239320.3
1223,Tunisia,gdp1963,
1224,Turkey,gdp1963,10355555556
1225,Tuvalu,gdp1963,
1226,Tanzania,gdp1963,
1227,Uganda,gdp1963,516147798.7
1228,Ukraine,gdp1963,
1229,Upper middle income,gdp1963,1.63E+11
1230,Uruguay,gdp1963,1538971681
1231,United States,gdp1963,6.39E+11
1232,Uzbekistan,gdp1963,
1233,St. Vincent and the Grenadines,gdp1963,13708298.88
1234,"Venezuela, RB",gdp1963,10663375514
1235,Virgin Islands (U.S.),gdp1963,41400000
1236,Vietnam,gdp1963,
1237,Vanuatu,gdp1963,
1238,West Bank and Gaza,gdp1963,
1239,World,gdp1963,1.64E+12
1240,Samoa,gdp1963,
1241,"Yemen, Rep.",gdp1963,
1242,South Africa,gdp1963,9174867983
1243,"Congo, Dem. Rep.",gdp1963,
1244,Zambia,gdp1963,704335774
1245,Zimbabwe,gdp1963,1159511700
1246,Aruba,gdp1964,
1247,Andorra,gdp1964,
1248,Afghanistan,gdp1964,800000045.5
1249,Angola,gdp1964,
1250,Albania,gdp1964,
1251,Arab World,gdp1964,
1252,United Arab Emirates,gdp1964,
1253,Argentina,gdp1964,
1254,Armenia,gdp1964,
1255,American Samoa,gdp1964,
1256,Antigua and Barbuda,gdp1964,
1257,Australia,gdp1964,23758539590
1258,Austria,gdp1964,9169983886
1259,Azerbaijan,gdp1964,
1260,Burundi,gdp1964,260750008
1261,Belgium,gdp1964,15960106681
1262,Benin,gdp1964,269819005.8
1263,Burkina Faso,gdp1964,410321785.6
1264,Bangladesh,gdp1964,5386054620
1265,Bulgaria,gdp1964,
1266,Bahrain,gdp1964,
1267,"Bahamas, The",gdp1964,266664054.9
1268,Bosnia and Herzegovina,gdp1964,
1269,Belarus,gdp1964,
1270,Belize,gdp1964,36194588.47
1271,Bermuda,gdp1964,107566650.6
1272,Bolivia,gdp1964,812543072.5
1273,Brazil,gdp1964,
1274,Barbados,gdp1964,108383060.9
1275,Brunei Darussalam,gdp1964,
1276,Bhutan,gdp1964,
1277,Botswana,gdp1964,41616368.1
1278,Central African Republic,gdp1964,142025078.8
1279,Canada,gdp1964,48882938810
1280,Central Europe and the Baltics,gdp1964,
1281,Switzerland,gdp1964,14480556572
1282,Channel Islands,gdp1964,
1283,Chile,gdp1964,5794301527
1284,China,gdp1964,59062254850
1285,Cote d'Ivoire,gdp1964,921063326.3
1286,Cameroon,gdp1964,782384404
1287,"Congo, Rep.",gdp1964,185693724.8
1288,Colombia,gdp1964,5992169467
1289,Comoros,gdp1964,
1290,Cabo Verde,gdp1964,
1291,Costa Rica,gdp1964,542578815.2
1292,Caribbean small states,gdp1964,2429886817
1293,Cuba,gdp1964,
1294,Curacao,gdp1964,
1295,Cayman Islands,gdp1964,
1296,Cyprus,gdp1964,
1297,Czech Republic,gdp1964,
1298,Germany,gdp1964,
1299,Djibouti,gdp1964,
1300,Dominica,gdp1964,
1301,Denmark,gdp1964,9506678763
1302,Dominican Republic,gdp1964,1025599900
1303,Algeria,gdp1964,2909340115
1304,East Asia & Pacific (developing only),gdp1964,80977471375
1305,East Asia & Pacific (all income levels),gdp1964,2.02E+11
1306,Europe & Central Asia (developing only),gdp1964,
1307,Europe & Central Asia (all income levels),gdp1964,6.16E+11
1308,Ecuador,gdp1964,1156150889
1309,"Egypt, Arab Rep.",gdp1964,
1310,Euro area,gdp1964,3.74E+11
1311,Eritrea,gdp1964,
1312,Spain,gdp1964,21343844644
1313,Estonia,gdp1964,
1314,Ethiopia,gdp1964,
1315,European Union,gdp1964,5.22E+11
1316,Fragile and conflict affected situations,gdp1964,
1317,Finland,gdp1964,7766655086
1318,Fiji,gdp1964,140040154.3
1319,France,gdp1964,94906593388
1320,Faeroe Islands,gdp1964,
1321,"Micronesia, Fed. Sts.",gdp1964,
1322,Gabon,gdp1964,215679855.3
1323,United Kingdom,gdp1964,93387598814
1324,Georgia,gdp1964,
1325,Ghana,gdp1964,1731334921
1326,Guinea,gdp1964,
1327,"Gambia, The",gdp1964,
1328,Guinea-Bissau,gdp1964,
1329,Equatorial Guinea,gdp1964,12712471.42
1330,Greece,gdp1964,6680298251
1331,Grenada,gdp1964,
1332,Greenland,gdp1964,
1333,Guatemala,gdp1964,1299099900
1334,Guam,gdp1964,
1335,Guyana,gdp1964,194774510.5
1336,High income,gdp1964,1.49E+12
1337,"Hong Kong SAR, China",gdp1964,2274710605
1338,Honduras,gdp1964,4.57E+08
1339,Heavily indebted poor countries (HIPC),gdp1964,19062661062
1340,Croatia,gdp1964,
1341,Haiti,gdp1964,
1342,Hungary,gdp1964,
1343,Indonesia,gdp1964,
1344,Isle of Man,gdp1964,
1345,India,gdp1964,57470781033
1346,Not classified,gdp1964,
1347,Ireland,gdp1964,2766608946
1348,"Iran, Islamic Rep.",gdp1964,
1349,Iraq,gdp1964,2340239278
1350,Iceland,gdp1964,434267936.9
1351,Israel,gdp1964,3405333333
1352,Italy,gdp1964,63175417019
1353,Jamaica,gdp1964,897948963.1
1354,Jordan,gdp1964,
1355,Japan,gdp1964,81749006382
1356,Kazakhstan,gdp1964,
1357,Kenya,gdp1964,998753741.5
1358,Kyrgyz Republic,gdp1964,
1359,Cambodia,gdp1964,782857128.6
1360,Kiribati,gdp1964,
1361,St. Kitts and Nevis,gdp1964,13416632.95
1362,"Korea, Rep.",gdp1964,3358134143
1363,Kosovo,gdp1964,
1364,Kuwait,gdp1964,
1365,Latin America & Caribbean (developing only),gdp1964,
1366,Lao PDR,gdp1964,
1367,Lebanon,gdp1964,
1368,Liberia,gdp1964,218929100
1369,Libya,gdp1964,
1370,St. Lucia,gdp1964,
1371,Latin America & Caribbean (all income levels),gdp1964,
1372,Least developed countries: UN classification,gdp1964,
1373,Low income,gdp1964,
1374,Liechtenstein,gdp1964,
1375,Sri Lanka,gdp1964,1321840723
1376,Lower middle income,gdp1964,1.27E+11
1377,Low & middle income,gdp1964,3.30E+11
1378,Lesotho,gdp1964,51938961.22
1379,Lithuania,gdp1964,
1380,Luxembourg,gdp1964,903158753.9
1381,Latvia,gdp1964,
1382,"Macao SAR, China",gdp1964,
1383,St. Martin (French part),gdp1964,
1384,Morocco,gdp1964,2798345227
1385,Monaco,gdp1964,
1386,Moldova,gdp1964,
1387,Middle East (developing only),gdp1964,
1388,Madagascar,gdp1964,802482182.9
1389,Maldives,gdp1964,
1390,Middle East & North Africa (all income levels),gdp1964,
1391,Mexico,gdp1964,20070134741
1392,Marshall Islands,gdp1964,
1393,Middle income,gdp1964,3.17E+11
1394,"Macedonia, FYR",gdp1964,
1395,Mali,gdp1964,
1396,Malta,gdp1964,
1397,Myanmar,gdp1964,
1398,Middle East & North Africa (developing only),gdp1964,
1399,Montenegro,gdp1964,
1400,Mongolia,gdp1964,
1401,Northern Mariana Islands,gdp1964,
1402,Mozambique,gdp1964,
1403,Mauritania,gdp1964,151897202.5
1404,Mauritius,gdp1964,
1405,Malawi,gdp1964,194740156.6
1406,Malaysia,gdp1964,2899751380
1407,North America,gdp1964,7.35E+11
1408,Namibia,gdp1964,
1409,New Caledonia,gdp1964,
1410,Niger,gdp1964,582816396.2
1411,Nigeria,gdp1964,5552931086
1412,Nicaragua,gdp1964,347119918.2
1413,Netherlands,gdp1964,18699380731
1414,High income: nonOECD,gdp1964,
1415,Norway,gdp1964,7159202706
1416,Nepal,gdp1964,496098775.3
1417,New Zealand,gdp1964,7274144351
1418,High income: OECD,gdp1964,1.40E+12
1419,OECD members,gdp1964,1.43E+12
1420,Oman,gdp1964,61872522.33
1421,Other small states,gdp1964,
